#{"t_start": 1700537835.1499288, "env_id": "None"}
r,l,t-1-1210.749413,102,12.361653
-1335.61214,102,12.921654
-1483.522101,102,13.476265
-1202.549542,102,14.019265
-1320.037626,102,14.571905
-1191.657533,102,15.110905
-1290.213724,102,15.661525
-1291.807661,102,16.209143
-1298.688078,102,16.765143
-1347.263597,102,17.309776
-1016.197368,102,29.938501
-1132.405143,102,30.480051
-1109.426857,102,31.014049
-1167.377757,102,31.558611
-1159.033774,102,32.099599
-1099.40155,102,32.631279
-1116.996657,102,33.173426
-1187.514495,102,33.723404
-1206.20191,102,34.266938
-1170.967052,102,34.821938
-1044.644621,102,47.473541
-1038.198958,102,47.997543
-1018.732861,102,48.518174
-1013.073436,102,49.041174
-1012.12167,102,49.566745
-1016.547834,102,50.089926
-1080.767375,102,50.644511
-1031.733514,102,51.164083
-1018.379335,102,51.677083
-1329.525466,102,52.242671
-1131.401538,102,65.171247
-1090.326089,102,65.704248
-1126.394917,102,66.250898
-1116.648679,102,66.788898
-1115.486045,102,67.322525
-1072.828585,102,67.862528
-1089.822203,102,68.403063
-1144.294828,102,68.949619
-1104.220478,102,69.493173
-1117.815176,102,70.033172
-1368.293318,102,82.826486
-1408.253395,102,83.382507
-1445.360228,102,83.937311
-1404.078443,102,84.496929
-1286.9875,102,85.050926
-1272.869415,102,85.605545
-1380.47091,102,86.160167
-1374.759154,102,86.722169
-1313.881242,102,87.269347
-1374.272808,102,87.823946
-1172.689107,102,100.631364
-1040.698712,102,101.156879
-1139.537177,102,101.712877
-1001.952562,102,102.227501
-1229.405513,102,102.783501
-1054.666628,102,103.309124
-1325.939162,102,103.866122
-1023.513907,102,104.409661
-1163.045757,102,104.970661
-1306.845235,102,105.54129
-987.704088,102,118.473652
-1048.405717,102,118.997652
-1231.880472,102,119.549289
-1087.738818,102,120.086292
-1062.014722,102,120.616873
-1066.920773,102,121.145872
-1165.692805,102,121.700413
-1048.644214,102,122.236061
-1075.499263,102,122.760407
-1099.96429,102,123.298949
-1073.486532,102,136.121953
-1027.875451,102,136.632518
-996.273004,102,137.142517
-1089.383353,102,137.676126
-1067.324223,102,138.18676
-1791.864892,102,138.697761
-1291.047352,102,139.209401
-1079.383084,102,139.741401
-1042.472359,102,140.249039
-1129.645105,102,140.786041
-1026.331722,102,153.340285
-1005.027876,102,153.864285
-1042.710187,102,154.37987
-1046.662584,102,154.91488
-1011.76462,102,155.435416
-1005.118497,102,155.958415
-1044.410712,102,156.515027
-1015.805382,102,157.040038
-976.961813,102,157.557559
-1108.086299,102,158.085017
-1007.321259,102,170.903746
-961.406631,102,171.439297
-989.604802,102,171.961298
-988.232276,102,172.47993
-1005.89958,102,173.004931
-955.472285,102,173.525537
-1044.854066,102,174.064537
-1032.027294,102,174.589082
-982.911242,102,175.119081
-962.93743,102,175.647626
-988.757676,102,188.258383
-1003.501184,102,188.772382
-981.083235,102,189.290021
-1006.185172,102,189.804019
-1001.346708,102,190.320664
-1006.352974,102,190.83966
-1000.785296,102,191.353238
-1005.206308,102,191.869324
-992.961247,102,192.381961
-1000.876984,102,192.895961
-976.954404,102,205.525976
-986.198726,102,206.051976
-985.260741,102,206.582519
-990.891947,102,207.108517
-979.355981,102,207.632129
-980.57705,102,208.156741
-1005.272725,102,208.686743
-984.686455,102,209.21528
-995.495727,102,209.743283
-991.837575,102,210.261814
-978.452206,102,222.775201
-955.646448,102,223.290739
-959.534372,102,223.803731
-1151.642586,102,224.341373
-999.519656,102,224.856371
-984.65727,102,225.373937
-973.71614,102,225.890938
-960.193085,102,226.40249
-1086.059608,102,226.93711
-1010.223317,102,227.449683
-991.924269,102,240.158689
-979.927048,102,240.667688
-1017.377947,102,241.187292
-973.190858,102,241.715293
-1079.458843,102,242.266836
-1009.112439,102,242.783835
-1006.203465,102,243.298447
-999.822305,102,243.81345
-956.161925,102,244.321123
-1022.624984,102,244.835701
-963.165943,102,257.396996
-956.222062,102,257.904996
-1059.787372,102,258.437623
-973.379974,102,258.942629
-987.483452,102,259.45317
-1019.997246,102,259.962169
-1086.425014,102,260.499814
-998.736055,102,261.006431
-1010.225429,102,261.519027
-977.222897,102,262.031026
-1052.661139,102,274.576788
-1008.278475,102,275.074788
-1003.158186,102,275.575013
-997.210677,102,276.075013
-1016.456647,102,276.585581
-1002.61704,102,277.081581
-1003.528282,102,277.578171
-1130.735205,102,278.106171
-1014.210614,102,278.610781
-1104.967644,102,279.140781
-1018.597738,102,291.674735
-1052.165893,102,292.180348
-1017.401464,102,292.677352
-1017.977783,102,293.176894
-1129.132585,102,293.698895
-1009.643923,102,294.197458
-1142.374629,102,294.724458
-1004.02337,102,295.225122
-990.910596,102,295.730119
-1125.711825,102,296.250706
-1015.312577,102,308.906121
-1124.064659,102,309.430645
-985.783815,102,309.927645
-996.559651,102,310.423177
-1004.702154,102,310.926178
-1117.652866,102,311.448802
-1009.948971,102,311.951733
-979.651802,102,312.453287
-1110.070839,102,312.973288
-997.525622,102,313.47885
-1156.096819,102,326.107137
-1034.870234,102,326.615729
-988.907269,102,327.125729
-997.615999,102,327.632294
-978.013106,102,328.141294
-964.6671,102,328.64688
-990.111902,102,329.150496
-983.86018,102,329.658497
-996.26351,102,330.150496
-1020.543502,102,330.659122
-973.989758,102,343.307014
-963.272949,102,343.804016
-1021.810356,102,344.309581
-982.1463,102,344.81758
-972.710555,102,345.331224
-973.578631,102,345.841223
-943.603869,102,346.345838
-967.867736,102,346.853839
-965.754051,102,347.360375
-938.307865,102,347.86203
-948.851454,102,360.482782
-928.260097,102,360.994781
-966.546144,102,361.508373
-932.909247,102,362.019373
-1051.242309,102,362.548977
-1010.972954,102,363.062977
-984.367928,102,363.582588
-932.248646,102,364.096587
-945.384401,102,364.611154
-919.579511,102,365.124155
-933.430748,102,377.749162
-954.801473,102,378.256776
-958.681234,102,378.771775
-957.52419,102,379.283342
-956.039269,102,379.795338
-971.757506,102,380.307976
-975.088206,102,380.814976
-960.292112,102,381.326504
-984.414773,102,381.839504
-984.900609,102,382.352149
-986.229017,102,394.949373
-976.815431,102,395.464519
-985.055631,102,395.978511
-1004.889566,102,396.49421
-1005.074444,102,397.007586
-1023.192746,102,397.520292
-976.290575,102,398.027292
-976.287332,102,398.536903
-978.972004,102,399.047903
-959.212589,102,399.558484
-1026.645562,102,412.067372
-1069.569322,102,412.580994
-1055.269424,102,413.097994
-1117.94383,102,413.617527
-1077.483856,102,414.137527
-1065.276429,102,414.652138
-1054.68649,102,415.164366
-1067.160396,102,415.680366
-1059.821322,102,416.19598
-1111.650996,102,416.71398
-1064.438316,102,429.345347
-1276.533002,102,429.858346
-944.450833,102,430.367386
-1021.208883,102,430.880154
-1059.918552,102,431.392237
-985.5432,102,431.902233
-995.368001,102,432.410859
-1025.444686,102,432.922858
-1043.983741,102,433.433498
-1014.043631,102,433.945498
-1021.354504,102,446.569114
-1009.373593,102,447.078114
-1005.670224,102,447.587739
-1014.117133,102,448.095742
-1069.321373,102,448.602285
-1001.536016,102,449.107286
-985.522331,102,449.616837
-1002.669024,102,450.122839
-1023.729646,102,450.632476
-1056.321182,102,451.138475
-1070.762385,102,463.773652
-1037.14073,102,464.283736
-1090.207165,102,464.792735
-1007.531554,102,465.306363
-1014.862565,102,465.820364
-1051.319718,102,466.331988
-1028.710612,102,466.84599
-1055.939399,102,467.35558
-1040.664622,102,467.86558
-1009.217653,102,468.376204
-1076.930071,102,481.044652
-1105.390459,102,481.554202
-1042.056509,102,482.060201
-1077.954151,102,482.569745
-1080.456268,102,483.084743
-1043.374486,102,483.608358
-1110.068265,102,484.117358
-1097.365511,102,484.62391
-1047.728548,102,485.13191
-1135.423901,102,485.639765
-1074.560175,102,498.341571
-1090.142761,102,498.852571
-1097.023129,102,499.363203
-1139.375074,102,499.869203
-1102.451393,102,500.376831
-962.632837,102,500.88083
-995.991352,102,501.374949
-1123.334775,102,501.88595
-1065.618932,102,502.393572
-1026.633619,102,502.903572
-1060.622172,102,515.597212
-1168.361135,102,516.104213
-1090.50214,102,516.615431
-1465.971257,102,517.12043
-1035.975579,102,517.627625
-1081.838359,102,518.136626
-1070.576796,102,518.64921
-1056.714613,102,519.156827
-1108.233517,102,519.664828
-1041.489729,102,520.173375
-944.558958,102,532.845127
-972.690029,102,533.346752
-916.632246,102,533.847752
-925.880539,102,534.348306
-959.64251,102,534.851306
-923.611825,102,535.350854
-892.453493,102,535.850855
-898.610702,102,536.34648
-924.560379,102,536.84748
-951.21727,102,537.349099
-883.066552,102,549.885494
-854.183713,102,550.378117
-883.940583,102,550.861118
-905.510987,102,551.353737
-915.763085,102,551.845736
-858.712832,102,552.331287
-881.137184,102,552.824287
-926.789674,102,553.315887
-864.279298,102,553.801889
-975.320402,102,554.299513
-891.537879,102,566.979317
-927.862605,102,567.479856
-856.043649,102,567.976856
-912.242337,102,568.478484
-876.867656,102,568.980489
-929.529762,102,569.477126
-850.727797,102,569.976128
-982.682019,102,570.476754
-849.591727,102,570.973753
-944.771947,102,571.474387
-917.36893,102,583.948436
-918.466516,102,584.442053
-951.354037,102,584.943316
-990.410774,102,585.432913
-972.400714,102,585.932918
-1030.558338,102,586.433445
-928.122825,102,586.935445
-917.027295,102,587.440002
-971.714183,102,587.943002
-1138.00581,102,588.446536
-918.983407,102,600.947849
-900.93308,102,601.444463
-977.549123,102,601.942464
-864.73887,102,602.438996
-950.542185,102,602.933997
-920.763943,102,603.420523
-947.88161,102,603.924522
-911.657835,102,604.419164
-968.951484,102,604.916164
-909.503824,102,605.412711
-971.257324,102,617.981694
-982.100319,102,618.477304
-876.687034,102,618.976305
-996.461427,102,619.468932
-901.173254,102,619.965932
-905.363724,102,620.462558
-964.781261,102,620.959559
-967.279323,102,621.457172
