#{"t_start": 1700641147.756903, "env_id": "None"}
r,l,t
1153.556661,57,1508.415809
1237.243993,58,1509.34781
1145.543087,43,1509.94181
105.330378,66,1513.941809
1219.997838,61,1514.749811
1161.548676,54,1515.55481
1164.39977,42,1516.20281
1302.159257,65,1517.168809
1130.001331,51,1517.89681
1162.445701,51,1518.69381
1233.108582,51,1519.467809
1106.50134,30,1519.906811
1200.118962,49,1520.653809
1092.631953,38,1521.190809
1275.440522,71,1522.27981
1263.574597,64,1549.637139
1275.575007,64,1550.604756
1322.563538,69,1551.602338
1303.317905,75,1552.672951
97.471778,63,1553.563518
1137.275603,39,1554.084077
1265.659531,60,1555.083646
1284.53272,59,1555.893646
1199.655665,46,1556.61083
1194.763223,54,1557.429941
1211.873976,55,1558.22853
1203.982542,55,1559.049188
1211.694565,53,1559.927188
1126.245229,34,1560.413829
1076.307893,46,1561.097381
1205.906525,64,1562.09898
1175.406816,54,1562.85898
1183.053375,48,1563.597537
1176.554528,49,1564.293082
121.770866,52,1565.071672
1211.546402,56,1565.996672
1217.210662,52,1566.777266
52.010729,40,1567.294891
1254.477573,61,1568.227463
1197.770384,53,1569.002463
1241.280252,55,1569.83009
1175.070839,57,1573.641353
1258.48816,67,1574.607899
1264.929387,60,1575.500489
1217.639214,53,1576.346031
1175.466832,52,1577.129663
1142.53239,43,1577.716666
1266.472245,57,1578.70729
1254.913612,58,1579.607846
1218.07993,51,1580.35146
1153.350765,42,1580.99346
1159.861139,49,1581.75308
1179.052842,50,1582.474639
1137.224908,37,1583.01419
1244.864857,65,1583.98219
1157.729327,36,1584.535802
1182.264167,46,1585.283441
1149.897733,36,1585.814441
1109.968827,45,1586.471082
1138.48905,51,1587.26973
1080.242432,31,1587.701269.1117.179622,37,1588.29212011257.203876,61,1589.190812051201.684037,52,1589.933812421257.786847,57,1590.842811521207.934108,51,1591.61181279.131706,63,1592.325111
1167.708466,41,1592.995111
1234.88701,52,1593.734111
1196.96277,48,1594.505112
1141.768169,42,1595.118111
1262.697851,67,1596.13511
77.596449,41,1596.751112
1109.01351284.681268,69,16241267.72591140.681507,61,16251244.37091297.747884,63,16261123.35971138.926869,50,1627134.903481249.779223,64,1621262.020091160.865936,47,1621231.987141211.629865,61,1621182.142391216.101984,60,1631222.699541297.946618,63,1631284.136301143.169617,41,1611316.800628,64,1635.89211111205.008183,49,1636.6651111128.709846,52,1637.41311
11097.706943,63,1637.74411411157.149857,53,1638.53711411221.232462,52,1639.310112111141.926729,45,1639.976112111186.81298.106079,69,1641120125.873486,61,1641.630111771180.428707,64,1642.565112411201.71016,56,1643.38711136.215299,73,1644.952112
1202.457798,53,1645.745111
1140.017421,42,1646.354111
1267.505199,69,1647.439112
1274.586262,74,1648.521111
1166.518086,41,1649.102112
50.948971,68,1650.102111
192.732308,70,1651.211111
1089.758168,50,1651.880111
1273.853316,74,1653.04211
1291.15936,76,1654.200111
1234.357055,65,1655.253111
1120.423491,43,1655.877112
143.614589,60,1656.700111
1254.203395,66,1657.688111
1120.63149,32,1658.124111
1185.485458,47,1658.850602
1154.511636,46,1659.568602
1261.29446,60,1660.504601
1302.265356,68,1661.466602
188.501453,76,1662.607602
1165.923447,47,1663.227602
1105.516319,40,1663.885602
1236.448651,64,1667.845602
1248.856244,60,1668.691602
1172.288852,41,1669.371602
1272.723659,65,1670.251602
1276.50846,65,1671.197602
223.750324,60,1672.075601
1151.341573,38,1672.598602
1235.331864,52,1673.351602
1246.846496,55,1674.159601
1255.843473,61,1701.444602
1180.008062,48,1702.231603
1260.826515,69,1703.227602
1120.955876,47,1703.957602
65.331228,48,1704.6128.3811149.070092,39,1705.1177.3721294.088251,70,1706.1217.3311250.07844,66,1707.379602
1178.630041,41,1707.243.12621168.362677,45,17081207.34711214.664201,60,17091173.32961185.702674,56,1710180.803761205.474769,60,1711259.547251192.125551,62,1711189.668381307.131891,76,1713.266648
1225.59939,56,1714.170648
1297.785809,59,1715.053648
1115.983144,34,1711160.157571239.175067,54,1711273.401281134.864635,42,1711307.155741279.59861,61,17171237.225503,58,1718.841419
1198.585806,55,1719.692422
1144.8831238.833044,52,17201258.009362,55,1721.13842
1260.55309217.028613,71,17221251.71691310.632621,70,172346.5602661177.463402,63,171228.7475881107.327225,60,171284.401119,61,1728.893405
1260.183674,63,1729.787404
1154.771363,55,1730.584404
1278.416012,59,1731.424405
1203.693073,60,1732.330404
1131.502274,51,1733.044405
1209.720611,52,1733.791405
1265.181826,61,1734.756405
1256.132705,72,1735.811404
1263.501831,59,1736.683404
1176.255639,50,1737.430404
1207.655405,61,1738.358405
1196.228883,52,1739.143405
1205.028784,62,1740.106405
57.875046,57,1740.934405
1259.593539,63,1741.795406
1246.918923,58,1742.622405
1292.524594,62,1743.519406
1294.694374,62,1744.408404
1170.073567,42,1744.968405
1147.918033,40,1745.531404
1135.140541,45,1746.227404
1212.625548,64,1747.166455
1192.1126.655462,68,1747.831221.71236.037703,57,1775.151238.787544,66,1776.190407
1289.179952,68,1777.163405
1172.110576,43,1777.813404
1124.43501,57,1778.651463
1278.758105,63,1779.548404
1133.983842,37,1780.117404
1179.836609,51,1780.862405
1180.872389,47,1781.570248
1168.065024,36,1782.175798
1228.634504,60,1782.993798
1250.822356,59,1783.862337
1270.789444,63,1787.724598
1208.576019,47,1788.456151
1307.819381,70,1789.456693
1322.043856,68,1790.5253
1245.752489,64,1791.399893
1156.418887,40,1791.954894
1192.706628,46,1792.56755
1198.909835,53,1793.364152
1205.360222,62,1794.267714
1158.073962,47,1794.987719
1216.462131,60,1795.890388
1286.119068,64,1796.856936
1243.222488,56,1797.711495
1298.860454,70,1798.737628
1264.157627,61,1799.613165
1156.417,52,1800.365741
1294.856166,63,1801.289296
1230.794072,69,1802.285915
1145.0374,39,1802.827915
1292.014612,67,1803.88049
1246.686944,66,1804.875041
116.000479,60,1805.73459
1147.438666,40,1806.335176
1082.65047,30,1806.837177
1263.456317,72,1807.911779
1177.843013,53,1808.74141
1278.094699,58,1809.599963
1245.682456,53,1810.391551
1286.07851,70,1811.50711
1216.07857,53,1812.268666
1206.474975,56,1813.069216
1183.802795,50,1813.791215
1315.817788,73,1814.888854
1229.707802,62,1815.810392
1264.50567,58,1816.671021
209.73802,77,1820.740222
1251.564659,70,1821.774775
1195.453671,42,1822.388356
1171.495955,56,1823.251974
1237.906847,57,1824.104524
1182.129436,44,1824.815525
1192.474157,50,1852.161486
1243.154062,60,1853.084486
1261.301485,59,1853.988487
1189.874676,48,1854.698486
1115.101273,32,1855.175486
1180.269,62,1856.118486
1272.460861,60,1856.980487
1149.26512,41,1857.564486
1129.093728,30,1858.103486
1185.177288,51,1858.899486
1211.797986,47,1859.603486
1153.486206,42,1860.296486
1262.032801,61,1861.240486
1290.927826,68,1862.209486
1242.867864,56,1863.092486
1225.6157,61,1863.957486
1199.38316,45,1864.718486
1236.284956,54,1865.516486
1211.232603,56,1866.385487
1301.475318,71,1867.418487
1233.941026,62,1868.429488
1240.984016,57,1869.269486
1252.680886,63,1870.163486
64.793493,35,1870.717486
1145.56122,45,1871.440486
1226.777194,63,1872.434486
1210.476549,50,1873.178486
1266.208949,64,1874.150486
1291.491159,67,1875.185488
1214.985635,57,1876.012486
1311.838843,73,1877.110486
1189.692177,56,1877.961486
1167.120256,50,1881.751486
1247.881923,72,1882.778486
1191.205451,50,1883.568486
1132.603683,37,1884.092486
1247.048867,74,1885.224486
1224.01572,63,1886.151486
1139.249034,44,1886.883486
1197.300645,66,1887.824486
1238.787862,66,1888.872486
1136.288287,38,1889.426486
1224.293855,53,1890.235486
1223.86513,64,1891.211486
1184.552057,67,1892.235486
1138.985115,48,1892.999486
62.392937,62,1894.000486
1130.484055,42,1894.702487
1189.51655,50,1895.451164
1109.172886,36,1896.043164
1265.694956,70,1897.078165
1115.461776,40,1897.687166
1287.667468,58,1898.574164
1102.735702,38,1899.088166
1174.293613,62,1900.011165
1271.301921,59,1927.734164
1166.321195,55,1928.581164
1290.707578,70,1929.645165
1238.130797,59,1930.590165
1175.347958,42,1931.254164
1157.939748,44,1931.898165
1259.801374,61,1932.839164
1161.717146,42,1933.467165
1289.192979,69,1934.512164
1232.604106,63,1935.458164
1245.244542,62,1936.552165
1220.323519,49,1937.294165
1222.9846,49,1938.054164
1255.204602,72,1939.109164
1216.911331,63,1943.063165
1186.884138,53,1943.864165
1127.650983,40,1944.440165
1250.427752,61,1945.363165
1338.102487,72,1946.471164
1213.826528,47,1947.191164
1082.954188,34,1947.779165
1284.636382,75,1948.925164
1211.064966,64,1949.908165
1109.664848,35,1950.466164
1230.290351,50,1951.180165
1284.536336,65,1952.202164
1154.548498,57,1953.099164
1155.253398,51,1953.913164
1201.735786,61,1954.814165
1216.917039,59,1955.716164
1114.974437,45,1956.414165
1247.817478,58,1957.278165
1161.525741,41,1958.034165
1113.285627,48,1958.690164
1270.089026,59,1959.541165
1152.133245,48,1960.213165
1286.973822,72,1961.312165
1171.331118,49,1962.025167
1222.624535,46,1962.741164
1297.004342,73,1963.832164
1120.206654,40,1964.434165
1208.408157,50,1965.069165
1180.711109,45,1965.779165
1172.166496,69,1966.815164
1219.468186,53,1967.627165
1216.866318,61,1968.513164
1208.929748,47,1969.202166
1262.976473,58,1970.042164
1220.247652,59,1970.945166
1290.205718,63,1971.876164
1073.333482,54,1972.708164
1201.092379,52,1976.455165
1246.34565,65,1977.432164
192.238907,66,1978.461164
103.852564,52,2007.202164
1157.284262,51,2007.983165
1281.209578,70,2009.026165
1158.488795,59,2009.925165
1273.690874,74,2011.007164
1139.289554,61,2011.844165
1163.398478,44,2012.488167
1243.103774,65,2013.430165
1107.198644,36,2013.961164
1275.273439,60,2014.883165
1219.130524,55,2015.668165
1245.671632,61,2016.571165
1274.378631,62,2017.497164
1215.380298,58,2018.390165
1228.246149,70,2019.457165
1157.507535,40,2020.028165
1217.795094,56,2020.854165
1291.477635,66,2021.834165
1220.279034,60,2022.682165
1154.829374,43,2023.351165
1166.482939,45,2024.040167
1216.491636,49,2024.818164
1223.965937,55,2025.629164
1209.812126,74,2026.731165
1170.513677,45,2027.362165
1215.628905,50,2028.113164
1301.150385,71,2029.148165
1221.923431,58,2029.993165
1160.655854,48,2030.757165
1173.170251,45,2031.444165
1283.392326,62,2032.376164
1215.794391,51,2033.132164
1227.766796,59,2034.010165
1218.209268,52,2034.777164
1165.108336,60,2038.641165
1167.52237,44,2039.261164
1275.332,66,2040.254164
154.2603,62,2041.157165
1244.220399,55,2041.991165
1228.303026,59,2042.858164
1290.016449,65,2043.746165
1124.797092,47,2044.404167
1151.10591,41,2045.002164
1241.759705,56,2045.841165
1159.418952,52,2046.622166
1075.875244,42,2047.186165
1278.160586,70,2048.241164
1170.985196,48,2048.900165
1154.528931,48,2049.654166
138.145609,58,2050.563165
155.385578,68,2051.579165
1217.499486,52,2052.321903
1198.093987,54,2053.131475
1221.876932,56,2053.984475
1274.687696,63,2082.392661
1296.460908,57,2083.274277
1243.792782,67,2084.276831
1268.138331,65,2085.263397
40.075579,43,2085.938397
1207.85337,57,2086.787961
1258.173307,74,2087.860517
1136.144503,51,2088.532076
1262.208099,61,2089.400636
1271.879143,55,2090.180189
1146.459243,56,2091.028731
1162.867639,65,2091.945732
95.252491,51,2092.754287
1157.848124,51,2093.56485
1289.755283,60,2094.472464
1221.254821,54,2095.249036
1185.433342,45,2098.924696
1120.607915,32,2099.336243
1192.585829,47,2100.084846
1172.706873,44,2100.712846
1228.27671,57,2101.604479
1145.416704,45,2102.223033
1108.56997,37,2102.731034
1142.460862,39,2103.315636
1183.099196,39,2103.932636
1274.925038,57,2104.780208
1150.776465,39,2105.332766
1136.384285,36,2105.896766
1264.26913,58,2106.743766
1120.21137,41,2107.372766
1289.221788,72,2108.535766
1170.096007,46,2109.232766
1168.710135,41,2109.853766
1170.611356,46,2110.576768
1191.729122,51,2111.334766
1108.71639,45,2112.067766
1173.319093,50,2112.798766
1155.148642,45,2113.534766
1197.347871,55,2114.305766
1123.980867,53,21302.936699,1210.779709,56,21221.764306,1176.974629,51,21275.074525,1264.831095,55,21141.412151,1160.678933,51,21135.587486,1187.822783,51,21239.368944,1169.287309,55,21170.943356,1129.51292,51,211178.6630751291.079391,75,211225.4058281193.360709,52,211250.7024191114.839473,32,211268.6460861203.714273,55,211142.02761,1232.020465,62,21259.4401,6659.551008,46,21236.24292,53,2126.106995
1201.137693,41246.068965,60,1117.095141,31147.245516,53,1239.138364,51268.645571,57,1221.340527,51186.366448,52,1203.931876,51175.047391,41,1266.981404,69,2160.991996
1170.885445,1231.662153,62,21189.630276,1139.804524,42,21158.686768,1132.554772,50,21182.645997,1187.893679,46,21182.374958,1262.761954,74,21235.519021,1217.775373,60,21172.114903,1177.309119,44,21185.186231,1214.16239,51,211223.2256361205.265318,46,211202.0851261254.704289,55,211195.5228831201.689191,45,211156.563386,53,2170.418398
1152.9956721285.913703,78,211172.27476,1179.740133,58,21201.717593,1215.14218,49,211227.1574821255.830204,62,211133.2825831195.889477,51,211293.669697,70,2175.779397
1158.611634,42,2176.444397
1287.492747,67,2177.349397
1296.386459,71,2178.500398
1153.744056,49,2179.248398
1293.847776,69,2180.237397
1310.333657,71,2181.235399
1105.809407,33,2181.7004
1256.479705,73,2182.774401
1235.328865,53,2183.512398
1143.314764,40,2184.054398
1215.244142,62,2184.983397
1262.0983,58,2185.8914
1240.705424,58,2186.735397
1145.103614,46,2187.399398
1282.704009,61,2188.325397
1189.0836,50,2189.093397
1117.038172,68,2190.063397
1192.267717,50,2193.809397
1287.491891,76,2194.835398
1245.984802,64,2195.870398
1190.586221,45,2196.505397
1291.755569,71,2197.575397
1155.891184,39,2198.094398
1117.715641,35,2198.668399
1250.512854,53,2199.407397
1184.960275,53,2200.2424
1161.255006,50,2200.945398
123.746059,56,2201.798397
1128.994491,43,2202.407399
1184.82561,48,2203.161397
1189.36571,47,2203.879397
1219.063233,50,2204.621397
1288.983844,70,2205.636398
1268.209103,62,2206.510397
1278.868837,57,2207.406399
1209.486972,48,2234.285399
1165.324364,54,2235.110397
1162.519137,49,2235.71254.691234.019811,62,2236.699397
1196.718086,45,2237.366397
1185.545737,50,2238.01298.061217.974914,53,2238.1274.1201237.019825,62,2239.751397
1280.872364,59,2240.602399
1196.443,51,2241.291397
1105.538183,41,2241.954397
1144.654635,63,2242.838397
1262.43068,58,2243.664397
1250.066657,57,2244.531398
1285.583541,61,2245.413397
1195.0375,55,2246.268398
1241.071942,65,2247.187397
1109.983592,37,2247.710397
1196.318648,50,2248.425399
1176.96959,59,2249.311398
1084.996193,40,2252.920398
1127.97453,42,2253.544398
1206.993823,56,2254.387397
1163.8693,48,2255.091397
1167.007303,45,2255.724398
1161.471806,53,2256.535397
1096.896963,41,2257.061397
1238.317984,57,2257.974399
1182.919253,52,2258.744397
1275.713912,66,2259.689397
1199.821651,481312.106755,741170.205651,531281.836029,1146.719898,44,21283.810655,1244.242982,55,21139.249475,1159.876491,36,21218.200147,1247.271893,55,218.418586,69,2264.226402
1241.564358,55,2265.031402
1242.589051,69,2266.044401
1244.433927,55,2266.858401
1164.987441,41,2267.566403
1292.272033,71,2268.612404
1207.416862,58,2269.490402
1210.848599,69,2270.447403
1258.783631,66,2271.472401
1283.34657,68,2272.468401
1211.842646,54,2273.265402
1241.811991,65,2274.281405
1191.495397,47,2274.966401
1196.369511,52,2275.735402
1261.154567,65,2276.669402
1260.113022,57,2277.488402
65.240749,41,2278.080401
1229.356217,67,2279.118401
1236.695384,57,2279.942404
1302.008476,71,2307.419401
1204.299758,53,2308.163404
1236.75324,58,2312.118407
1086.724914,33,2312.598401
1187.294779,46,2313.332402
1249.959725,54,2314.137401
1133.666625,37,2314.666402
1331.134152,76,2315.787403
1182.365779,57,2316.652405
1255.183885,70,2317.631402
1177.770091,56,2318.408402
1175.549576,46,2319.086402
1271.043162,62,2319.974401
1109.698878,59,2320.840404
1259.726776,57,2321.657402
1221.529742,60,2322.555402
1297.903543,76,2323.697405
1245.404161,54,2324.492402
1195.719933,50,2325.300402
1181.418718,64,2326.231402
1183.481907,58,2327.127405
1141.860889,45,2327.782402
1318.044593,71,2328.826402
1201.905921,50,2329.586402
182.963041,74,2330.626402
1244.687817,59,2331.495402
1067.426225,49,2332.227401
1246.435066,60,2333.167402
1260.746114,54,2333.986403
1144.108575,35,2334.542401
1180.380971,47,2335.225402
1234.670661,68,2336.201402
1243.994466,60,2337.063403
1288.746164,75,2338.107403
1150.771157,52,2338.891402
1274.891584,68,2339.829402
1260.055009,54,2340.640402
1183.314521,46,2341.340402
1219.998901,62,2345.209404
1224.747864,58,2346.043403
1240.060498,63,2346.912402
1293.739532,59,2347.804401
1180.129978,43,2348.412401
1200.156371,58,2349.290402
1090.041626,43,2349.924402
1282.357459,70,2350.932402
1240.4194,61,2351.820401
1169.557868,46,2352.489402
1281.608264,62,2353.392403
1268.278437,71,2354.408401
186.672159,63,2355.350402
1283.150062,65,2356.358402
1146.970084,47,2383.955403
1292.148542,62,2384.878401
1204.268085,51,2385.584404
1135.508863,40,2386.117402
1172.135109,65,2387.098403
1182.753752,62,2388.085404
1208.379448,51,2388.782403
1236.124423,60,2389.684402
1156.394646,37,2390.230401
1201.396921,44,2390.908401
1165.426532,51,2391.671402
1207.555044,48,2392.332401
1238.795568,52,2393.115403
1173.247058,42,2393.780402
1201.125628,50,2394.468401
1147.68927,54,2395.302402
1188.905581,54,2396.102401
1239.014881,62,2397.046402
1265.814669,67,2398.028402
1180.666772,49,2398.754401
55.568982,41,2399.324401
1282.970568,61,2400.222401
1228.920544,69,2401.283401
1072.337385,56,2405.071403
1282.769804,65,2405.963401
1126.795245,45,2406.658401
1118.393061,36,2407.156402
1278.986728,71,2408.182401
1284.74288,72,2409.253402
1287.011995,61,2410.141404
1169.669384,46,2410.812402
1274.542685,73,2411.861401
1189.635716,42,2412.454403
1194.928589,65,2413.445403
1255.093475,67,2414.518403
1182.346396,64,2415.418402
1148.786757,52,2416.169407
1282.062455,69,2417.182401
1261.492872,64,2418.123402
1197.233044,57,2418.908402
1109.817694,39,2419.502402
1239.180778,59,2420.325402
1242.657983,61,2421.309405
1140.310969,51,2422.043404
1261.921207,73,2423.113404
1174.557612,49,2423.807402
1177.566005,58,2424.630403
1235.886484,70,2425.664402
1137.713979,34,2426.210402
1134.553285,34,2426.688403
1266.931264,60,2427.559404
1161.051797,49,2428.243403
1145.752957,42,2428.919403
1221.978349,57,2429.783401
1257.953145,57,2430.649404
1237.527828,52,2458.861402
1194.696086,49,2459.600402
1122.566676,57,2460.483402
1157.668761,43,2461.102401
1159.318997,45,2461.750404
1190.705066,44,2465.359401
1178.71781178.37123,62,2466.1205.018321,47,2466.854405
1237.505314,53,2467.599401
11531288.086096,68,2468.5744111168.22492,43,2469.1604
1259.530711,63,2470.1744
1149.335512,53,2470.9124
1308.361272,74,2472.041401
1292.747783,58,2472.9094
1131.197793,41,2473.5404
1284.595369,62,2474.4374
1293.462048,70,2475.518401
1275.350746,64,2476.4224
1276.390061,64,2477.329402
1189.254623,65,2478.2684
68.620356,47,2479.0274
1243.991557,64,2479.966402
1265.885085,61,2480.825402
1203.036349,47,2481.5184
108.780184,69,2482.529403
1229.598827,55,2483.405401
1202.758371,53,2484.0834
1265.754487,67,2485.1194
1308.263288,70,2486.083401
1150.145026,48,2486.8104
1200.382644,61,2487.7054
1194.058535,58,2488.5864
1197.341645,45,2489.1864
1198.405917,67,2490.136401
1134.621166,32,2490.604401
1323.899593,75,2491.6704
1157.832839,48,2492.380401
1197.883807,51,2493.0844
1156.157088,61,2493.9924
1215.361258,49,2494.6934
1204.902714,47,2498.345401
1307.536796,68,2499.415401
1210.201974,60,2500.2544
1156.540155,63,2501.219401
1160.562279,42,2501.864402
1264.622098,68,2502.915402
1129.346119,52,2503.687403
110.920564,66,2504.632401
1163.291862,57,2505.441399
1247.673611,65,2506.3494
1236.729321,53,2507.1584
1204.057809,49,2507.889403
1077.28054,33,2508.317402
1216.087676,46,2535.721401
1166.555214,51,2536.4864
1167.822408,48,2537.1414
1204.304022,56,2537.985403
1190.659466,44,2538.6084
1124.241583,35,2539.0934
1186.843041,54,2539.9324
1348.334534,80,2541.039403
1182.418568,57,2541.848401
1217.695563,60,2542.6824
1279.46924,64,2543.535402
1271.563248,57,2544.3974
1221.580889,65,2545.419401
1240.639626,76,2546.4864
1265.014908,57,2547.3014
1266.778485,59,2548.1664
1180.609809,44,2548.7974
1198.704017,52,2549.5884
1184.066473,50,2550.2934
199.70532,75,2551.4194
1147.836951,38,2551.9514
1278.215396,66,2553.0004
1236.807128,53,2553.7554
1193.303094,51,2554.5344
1206.439928,55,2558.361403
1299.813964,63,2559.279401
1249.378302,57,2560.1404
1280.227991,60,2561.0524
1285.705428,64,2561.9674
1238.483269,66,2562.9594
1204.521076,58,2563.815403
1166.794025,48,2564.4464
1231.319314,57,2565.3054
1172.239497,62,2566.250401
1229.661831,52,2567.0444
1163.546405,57,2567.8934
1204.185476,52,2568.639401
1169.935721,45,2569.2564
1240.491474,61,2570.1904
1194.191599,55,2570.9834
1165.336939,57,2571.8224
1231.000757,59,2572.6974
1150.311006,57,2573.6214
1274.857308,61,2574.5164
1176.153467,39,2575.1504
1156.312959,43,2575.8244
1261.399908,64,2576.7724
1163.847088,52,2577.5114
1233.419787,51,2578.2784
1158.982728,37,2578.8144
1148.648119,47,2579.521401
1133.185991,56,2580.2604
1139.394191,36,2580.8504
1286.77765,58,2581.687402
1165.528972,55,2609.6804
1221.665402,62,2610.6674
1128.761421,39,2611.2414
1231.925948,61,2612.253402
1117.668286,46,2612.8884
1298.557803,74,2613.9984
1221.747587,55,2614.8084
1235.172091,48,2615.559401
1242.098303,60,2619.4324
1183.976266,51,2620.2154
1185.233419,50,2621.0264
1270.297956,57,2621.8894
1216.482567,64,2622.832402
1199.017046,59,2623.7274
1158.580191,43,2624.365401
1298.88957,59,2625.2274
1188.185368,43,2625.8814
1260.308217,62,2626.8164
-10.3361,36,2627.366401
1142.781508,40,2627.9464
1258.163478,64,2628.917403
1235.406092,62,2629.8584
1161.580149,50,2630.6534
1166.783031,48,2631.4304
1129.368239,62,2632.3434
1276.043793,63,2633.3374
1201.879001,49,2634.1314
1302.548367,69,2635.0744
59.214971,77,2636.232402
1329.145691,71,2637.2754
1198.680174,47,2637.9864
1078.416715,42,2638.6974
1335.636026,63,2639.582402
1321.975676,69,2640.5924
1231.870085,57,2641.455402
1237.557219,54,2642.267401
1122.404986,47,2642.950402
1134.508126,57,2643.864401
1314.825563,66,2644.855402
1290.18467,61,2645.807401
1201.459886,58,2646.679402
1204.814649,53,2647.491401
1207.317286,56,2648.291401
1257.343849,66,2649.293401
1167.750663,51,2653.0274
1293.341355,67,2654.0104
1200.501463,63,2654.980402
1230.057703,57,2655.887401
1136.126974,54,2656.7874
1254.546952,68,2657.806401
1191.989746,64,2658.7754
1242.944627,56,2659.5384
1201.820968,55,2660.389401
1175.063371,57,2688.6224
1295.167768,67,2689.6884
1150.878716,55,2690.4974
1168.553555,54,2691.310404
1199.556988,65,2692.2274
1189.01936,64,2693.102401
1258.865854,74,2694.2884
1233.206364,66,2695.3224
1258.062426,67,2696.3374
1278.403258,65,2697.400399
1115.957887,40,2697.9574
1238.317926,54,2698.7854
1277.899627,64,2699.7584
1268.062357,76,2700.962415
1277.182482,65,2701.964401
1245.433907,71,2703.0054
1111.802956,50,2703.7424
1161.333628,40,2704.3464
1100.70768,34,2704.861399
1245.492263,55,2705.656401
1172.026613,53,2706.4354
1165.41461,47,2707.0934
1280.906824,71,2708.1654
1158.749581,38,2708.7054
1306.540784,64,2709.6714
1144.743225,40,2710.2634
1180.303837,50,2714.0794
1269.031343,62,2715.0144
1204.811939,51,2715.7684
1289.227032,60,2716.7234
1254.630255,60,2717.611401
1139.025597,46,2718.312402
1191.575715,50,2719.0104
1275.386955,67,2719.9654
1216.27558,62,2720.8524
1155.44144,38,2721.5104
1183.898659,59,2722.4434
1087.158005,47,2723.130402
1188.22738,51,2723.9314
1204.74515,71,2724.9564
1254.010831,65,2725.9304
1135.378793,36,2726.5244
1163.130041,52,2727.236401
1171.089566,48,2727.9864
1264.580534,59,2728.935402
1222.601031,50,2729.6514
1185.57395,45,2730.3214
1215.123414,55,2731.1774
1286.236659,58,2732.0734
1270.392254,61,2733.008402
1234.121219,61,2733.948403
1196.208215,53,2734.7524
1219.735045,50,2735.4474
1201.672406,45,2736.1184
1221.622936,54,2763.651908
1237.518952,65,2764.624909
1167.194119,44,2765.305908
1173.422703,63,2766.247909
-12.598491,43,2766.826908
1267.789877,66,2767.859908
1186.452019,54,2768.634909
1213.240772,60,2769.475909
1145.212153,49,2770.212909
1247.507423,59,2771.07991
1107.019429,51,2774.85849
1219.729928,58,2775.728487
1200.43041,43,2776.453488
1298.563525,61,2777.361489
1228.521676,60,2778.228487
1208.779193,47,2778.989487
1149.196989,47,2779.710532
1125.578864,42,2780.39749
1264.986152,57,2781.252488
1117.55864,53,2782.03949
1235.472688,67,2783.155488
1245.611615,75,2784.20349
1258.631808,64,2785.188488
1291.654369,60,2786.099491
168.60113,62,2787.014488
1270.780155,66,2788.011488
1138.76664,41,2788.596487
1250.694341,70,2789.604488
1171.676737,53,2790.400489
1160.050672,52,2791.236488
1200.631708,63,2792.125488
1156.505609,41,2792.707488
1145.556543,46,2793.455488
1246.067459,60,2794.352488
1132.453993,41,2794.945489
1115.851512,32,2795.380491
1139.373996,33,2795.885488
1165.320794,51,2796.681488
1159.945655,55,2797.521489
1157.743125,53,2798.377488
1257.861459,60,2799.298489
1160.975024,49,2800.043489
1149.98345,37,2800.599489
1302.595023,68,2801.647488
1145.402536,35,2802.147491
1214.501051,56,2803.020489
1200.045608,57,2803.852488
1169.190351,43,2804.447488
1268.180224,63,2808.34549
183.548939,75,2809.51449
1239.997712,66,2810.471491
1322.8749,66,2811.483489
1112.852048,48,2812.19449
1230.681192,53,2813.011487
1221.164691,65,2814.070489
1192.988748,67,2841.041489
182.157122,62,2841.962489
1200.87041,50,2842.772488
1262.357,54,2843.603489
210.055886,71,2844.719489
1116.985909,46,2845.442489
1274.21611,69,2846.520489
1264.522885,64,2847.443488
203.701765,67,2848.490489
1203.727774,55,2849.356488
1182.998777,45,2850.048488
114.481544,52,2850.820488
1175.327235,54,2851.619489
1167.565271,54,2852.447488
1142.709756,47,2853.185488
1145.094971,56,2854.04449
192.147538,70,2855.101489
157.806659,59,2855.969489
1199.017208,43,2856.669489
1263.014184,57,2857.513488
1265.109939,68,2858.561489
159.829653,67,2859.556487
1225.257724,62,2860.46149
1169.321853,49,2861.257489
1197.590865,65,2862.252488
1290.27528,71,2863.389488
1176.81029,48,2864.087491
203.211557,68,2865.186533
1213.601875,53,2869.014488
189.916039,59,2869.978487
1283.035489,60,2870.937489
1184.836384,51,2871.78049
1147.693616,47,2872.48349
1238.084181,54,2873.310489
1201.979116,58,2874.212488
1204.387176,53,2875.067488
1219.143327,55,2875.927488
1200.32443,50,2876.704489
1163.128521,41,2877.267488
1239.169809,56,2878.174488
1269.622236,59,2879.099487
1292.76208,69,2880.09549
1243.469139,67,2881.15449
1186.291286,43,2881.740487
1231.831748,56,2882.570489
1260.747018,62,2883.558488
1257.342736,62,2884.537488
140.31802,52,2885.297488
1235.726259,62,2886.20249
1204.198708,48,2886.995488
1232.389473,53,2887.758487
1280.033998,65,2888.776492
1165.987395,48,2889.564488
1195.456038,53,2917.254488
1235.731919,50,2917.987488
1210.895972,56,2918.920492
1232.905117,48,2919.596489
170.794361,57,2920.526488
1228.979719,50,2921.277488
163.923477,54,2922.085489
1115.920647,57,2923.00349
243.833452,74,2924.154491
1281.790156,70,2925.229487
1153.051178,54,2926.052489
1230.053186,54,2926.907488
1178.838281,50,2930.649488
