#{"t_start": 1700619535.5747304, "env_id": "None"}
r,l,t
-1477.340627,102,3.007915--482.703116,102,3.581528--188.035996,102,4.171759--152.276618,102,4.741399-131.764647,102,5.720398
-394.759946,102,6.316025
