#{"t_start": 1701505835.0521336, "env_id": "None"}
r,l,t5109.113921,59,44.123191
145.217763,54,44.385191
131.574605,60,44.674839
110.227245,52,44.931839
211.190208,66,45.231839
94.227694,44,45.453839
126.065054,52,45.706404
94.411267,44,45.928402
177.966912,71,46.249401
162.35784,66,46.559991
175.83753,69,46.87599
121.413867,61,47.179991
81.520085,50,47.433989
147.78,63,47.729537
220.020934,71,48.058539
135.284382,63,48.367547
117.74933,51,48.621089
84.559358,45,48.852089
133.28129,59,49.129089
146.861991,64,49.445501
199.291849,68,49.763122
137.766922,57,50.03512
114.377867,47,50.271122
194.075517,67,50.583767
1145.337973,40,50.794755
168.271914,67,51.117756
69.567313,37,51.312755
143.862465,65,51.631283
160.246071,79,51.992281
138.649168,63,52.304279
66.956537,37,52.501278
88.555121,42,52.716836
200.423219,70,53.045829
172.715991,62,53.342824
190.553237,71,53.682467
94.015637,46,53.919465
84.332195,43,54.141465
150.44505,67,54.448478
164.119552,57,54.723011
116.478882,57,54.999012
139.898755,69,55.322023
100.86444,57,55.600641
94.47539,48,55.845655
154.621382,71,56-12.15752,44,74.7411597.14.173984,64,75.624738
244.881017,77,76.614304
86.084109,56,77.405873
14.763113,56,78.141872
3.766668,72,79.17449110123.254768,65,80.07208-72179.426998,81,81.251711
-204.980098,75,82.298838
101.541645,63,83.177835
-57.413164,58,83.94242
112.141781,64,84.809011
50.790431,65,85.733574
166.474539,65,86.638152
-48.673481,81,87.741712
1263.93579,74,88.674966
-24.530299,76,92.609919
188.454108,75,93.623512
24.8551,57,94.436655
195.232113,61,95.252654
6.461145,51,95.904215
31.775621,49,96.572789
130.761668,63,97.491361
94.107903,71,98.523912
-7.863202,85,99.643505
81.094983,50,100.345062
76.435501,57,101.084062
96.872181,76,102.149656
57.585927,59,102.961282
175.072212,82,104.018867
92.728617,53,104.749439
76.722138,59,105.576014
112.368747,52,106.347599
103.348301,62,107.159591
85.944737,45,107.76915
11.511441,88,108.961733
72.312508,47,109.642318
157.809426,67,110.555901
142.391818,64,111.492515
15.765336,49,112.167518
-12.172813,67,113.069083
